"index"	"x_prescribed"	"y_prescribed"	"z_prescribed"	"x_match"	"y_match"	"z_match"	"u"	"v"
48169	+1.102585117800000e-01	+4.852598644000000e-05	+3.545776586000000e-04	+1.102731103052486e-01	+7.133630672752803e-05	+3.548739946893206e-04	0.268879960064579	0.041947342805639
3435	+1.103234734600000e-01	-3.696497495700000e-07	+1.433931466900000e-03	+1.103420166906554e-01	+2.679483711666958e-05	+1.433540737862483e-03	0.268053127393597	0.975125477521561
47078	+1.110944880600000e-01	+5.459578316900000e-04	+2.837939702700000e-04	+1.110986591912052e-01	+5.506833393372658e-04	+2.838327567140222e-04	0.985718383927592	0.026228199702389
1248	+1.110944880600000e-01	+5.459578316900000e-04	+8.193724901900000e-04	+1.110987466029490e-01	+5.504606708552017e-04	+8.193883256364630e-04	0.985822200108620	0.496097454292681
1245	+1.111438308800000e-01	+4.988120734300000e-04	+1.351157161600000e-03	+1.111473144251290e-01	+5.020935834715937e-04	+1.351189915801953e-03	0.986570482508996	0.965359930464633
3426	+1.101918282000000e-01	+9.840002294000000e-05	+9.070548796300000e-04	+1.102045473130960e-01	+1.179804119788599e-04	+9.070485259260083e-04	0.269756899514732	0.509625273226607
48167	+1.101918282000000e-01	+9.840002294000000e-05	+3.619780444700000e-04	+1.102039654494142e-01	+1.175225330970722e-04	+3.622900115816136e-04	0.269743043378569	0.043131373526459
3431	+1.102585117800000e-01	+4.852598644000000e-05	+1.442862814300000e-03	+1.102746446458990e-01	+7.288399854759635e-05	+1.442518647262631e-03	0.268900698790108	0.976033918033303
47080	+1.110438113500000e-01	+5.939747121600000e-04	+2.869649025300000e-04	+1.110493847101671e-01	+6.001742901356784e-04	+2.870156989505109e-04	0.985062621893685	0.027055956124631
1252	+1.110438113500000e-01	+5.939747121600000e-04	+8.229392005100000e-04	+1.110494449465198e-01	+5.998829107243906e-04	+8.229471532864025e-04	0.985169803328828	0.496757808412557
1249	+1.110944880600000e-01	+5.459578316900000e-04	+1.354951010100000e-03	+1.110998275840566e-01	+5.512860417123185e-04	+1.354931944275576e-03	0.985937279409690	0.966218092005975
3422	+1.101233569600000e-01	+1.492180479500000e-04	+9.156100814100000e-04	+1.101335154858525e-01	+1.654290445696445e-04	+9.156024439021486e-04	0.270645044325640	0.510456661475347
48165	+1.101233569600000e-01	+1.492180479500000e-04	+3.695742657900000e-04	+1.101328916587754e-01	+1.648667804252837e-04	+3.698988380468791e-04	0.270629755016152	0.044284104771271
3427	+1.101918282000000e-01	+9.840002294000000e-05	+1.452131714800000e-03	+1.102058162651351e-01	+1.192190117247321e-04	+1.451755515502150e-03	0.269763799398581	0.976661738979707
47082	+1.109917711700000e-01	+6.428697469700000e-04	+2.907092850000000e-04	+1.109990679960770e-01	+6.507106788448025e-04	+2.907937460910375e-04	0.984393112012983	0.028361368887288
1256	+1.109917711700000e-01	+6.428697469700000e-04	+8.270912957800000e-04	+1.109990392651275e-01	+6.504118934886674e-04	+8.271441837078037e-04	0.984502921742059	0.497920580172709
1253	+1.110438113500000e-01	+5.939747121600000e-04	+1.358913498500000e-03	+1.110505177006755e-01	+6.006905929541145e-04	+1.358878253632198e-03	0.985288463510303	0.966730218060535
3418	+1.100530271100000e-01	+2.009364117600000e-04	+9.243945541000000e-04	+1.100604808602340e-01	+2.130164497447741e-04	+9.244397635021048e-04	0.271553952290742	0.510848590741022
48163	+1.100530271100000e-01	+2.009364117600000e-04	+3.773740583000000e-04	+1.100598347609546e-01	+2.123258109421962e-04	+3.776421206052343e-04	0.271536988924848	0.044969618914622
3423	+1.101233569600000e-01	+1.492180479500000e-04	+1.461645897000000e-03	+1.101348201483786e-01	+1.668435686546350e-04	+1.461269001708474e-03	0.270653466881221	0.977214294643518
47084	+1.109383377000000e-01	+6.926495610700000e-04	+2.945965466100000e-04	+1.109470708944824e-01	+7.022482964833792e-04	+2.947014119677659e-04	0.983704857481818	0.029576480109234
1260	+1.109383377000000e-01	+6.926495610700000e-04	+8.314646346300000e-04	+1.109471266351987e-01	+7.020560479258724e-04	+8.314866578234853e-04	0.983818168903842	0.499041756560507
1257	+1.109917711700000e-01	+6.428697469700000e-04	+1.363473306600000e-03	+1.110000944852883e-01	+6.512128954979225e-04	+1.363420739789770e-03	0.984625108131352	0.967697054643736
3414	+1.099807625900000e-01	+2.535030242800000e-04	+9.337867350800001e-04	+1.099856441030524e-01	+2.617793134392663e-04	+9.337124350151533e-04	0.272485301996367	0.511432888992426
48161	+1.099807625900000e-01	+2.535030242800000e-04	+3.857548101600000e-04	+1.099849629176109e-01	+2.609650377074946e-04	+3.861322245175167e-04	0.272466793776782	0.046139301100938
3419	+1.100530271100000e-01	+2.009364117600000e-04	+1.471415049900000e-03	+1.100618001326788e-01	+2.146214432504950e-04	+1.471102189265040e-03	0.271564107443059	0.977257719542611
47086	+1.108834800500000e-01	+7.433194076700000e-04	+2.985859085000000e-04	+1.108934862203590e-01	+7.542320630682802e-04	+2.987142977086496e-04	0.983001506541107	0.030593524281909
1264	+1.108834800500000e-01	+7.433194076700000e-04	+8.359528407600000e-04	+1.108934703891676e-01	+7.539954991479623e-04	+8.359597035618781e-04	0.983117870161751	0.499852606749185
1261	+1.109383377000000e-01	+6.926495610700000e-04	+1.368332722700000e-03	+1.109483651156127e-01	+7.029832065893187e-04	+1.368273647602028e-03	0.983944938486931	0.968839190105361
3410	+1.099064821000000e-01	+3.068554145200000e-04	+9.438758507500000e-04	+1.099084989012484e-01	+3.107203068488503e-04	+9.439184054681180e-04	0.273440776953364	0.512034643262244
48159	+1.099064821000000e-01	+3.068554145200000e-04	+3.947356398500000e-04	+1.099077307477235e-01	+3.098525653020840e-04	+3.951514529169516e-04	0.273421532559489	0.047107090746803
3415	+1.099807625900000e-01	+2.535030242800000e-04	+1.481818660000000e-03	+1.099871055120829e-01	+2.634969459210950e-04	+1.481499278699926e-03	0.272495650447874	0.977589873210249
47088	+1.108271637300000e-01	+7.948804681200000e-04	+3.026797988100000e-04	+1.108387236110120e-01	+8.073579542339975e-04	+3.028197052169751e-04	0.982282712507617	0.031633962503028
1268	+1.108271637300000e-01	+7.948804681200000e-04	+8.405586459100000e-04	+1.108386318429793e-01	+8.070809131767790e-04	+8.405524436723997e-04	0.982402158549822	0.500697667736602
1265	+1.108834800500000e-01	+7.433194076700000e-04	+1.373319773000000e-03	+1.108946483926923e-01	+7.549405546657435e-04	+1.373221812477436e-03	0.983247812436115	0.969465573044184
3406	+1.098300987000000e-01	+3.609196665400000e-04	+9.548893772200000e-04	+1.098295367263403e-01	+3.607268708853461e-04	+9.549481085543437e-04	0.274418478521822	0.513103143940363
48157	+1.098300987000000e-01	+3.609196665400000e-04	+4.045496036400000e-04	+1.098287617368328e-01	+3.597242220981331e-04	+4.050088757825953e-04	0.274397384656508	0.048585990676247
3411	+1.099064821000000e-01	+3.068554145200000e-04	+1.493016061700000e-03	+1.099099382529001e-01	+3.126282947487441e-04	+1.492684074174440e-03	0.273453191295400	0.977670931981703
47090	+1.107693529900000e-01	+8.473321978400000e-04	+3.068807392600000e-04	+1.107819048382967e-01	+8.614019249719720e-04	+3.070700474520866e-04	0.981542502995160	0.032486423923967
1272	+1.107693529900000e-01	+8.473321978400000e-04	+8.452848871400000e-04	+1.107819497425527e-01	+8.611820231187812e-04	+8.452817277070993e-04	0.981666312025618	0.501370685824698
1269	+1.108271637300000e-01	+7.948804681200000e-04	+1.378437493000000e-03	+1.108397962593435e-01	+8.079964137393325e-04	+1.378348015010475e-03	0.982535977878457	0.970167691744275
3402	+1.097515209200000e-01	+4.156115838500000e-04	+9.662157619900000e-04	+1.097482124675750e-01	+4.109457852806731e-04	+9.662972319990362e-04	0.275421053235896	0.513662816667297
48155	+1.097515209200000e-01	+4.156115838500000e-04	+4.145999428500000e-04	+1.097473628835155e-01	+4.098928127345402e-04	+4.150701073585921e-04	0.275399131099230	0.049582776617045
3407	+1.098300987000000e-01	+3.609196665400000e-04	+1.505229150800000e-03	+1.098310039704800e-01	+3.628144251103810e-04	+1.504980198400207e-03	0.274432440012500	0.978441725667778
47092	+1.107100108200000e-01	+9.006722561999999e-04	+3.114431207300000e-04	+1.107237196558353e-01	+9.159219932343535e-04	+3.116334387780397e-04	0.980788804763046	0.033375132844849
1276	+1.107100108200000e-01	+9.006722561999999e-04	+8.503862817500000e-04	+1.107236635775926e-01	+9.156654328949202e-04	+8.503829396865161e-04	0.980915557927167	0.501995450632987
1273	+1.107693529900000e-01	+8.473321978400000e-04	+1.383689035000000e-03	+1.107832734350629e-01	+8.622500365039994e-04	+1.383472150703417e-03	0.981804531589083	0.970637420734720
3398	+1.096706542700000e-01	+4.708360878600000e-04	+9.778685720799999e-04	+1.096648930523950e-01	+4.622012206439888e-04	+9.779691870573459e-04	0.276447562106874	0.514189836147720
48153	+1.096706542700000e-01	+4.708360878600000e-04	+4.249399318700000e-04	+1.096640061954288e-01	+4.610434249567180e-04	+4.254295254178131e-04	0.276424230154621	0.050565102551387
3403	+1.097515209200000e-01	+4.156115838500000e-04	+1.517831581100000e-03	+1.097498097761232e-01	+4.131161280128616e-04	+1.517505811426890e-03	0.275435122432952	0.978512679156138
47094	+1.106490963300000e-01	+9.548932322200000e-04	+3.166993317700000e-04	+1.106642280493996e-01	+9.716641469074215e-04	+3.169268308972370e-04	0.980018354475626	0.034825762425969
1280	+1.106490963300000e-01	+9.548932322200000e-04	+8.562502076200000e-04	+1.106641033944149e-01	+9.713413784911320e-04	+8.562365271183061e-04	0.980148560401990	0.503188677709863
1277	+1.107100108200000e-01	+9.006722561999999e-04	+1.389329442800000e-03	+1.107247978084873e-01	+9.168503632954370e-04	+1.389105956334377e-03	0.981055566385393	0.970994646377485
3394	+1.095874018300000e-01	+5.264892999300000e-04	+9.903129118499999e-04	+1.095792463422379e-01	+5.135097424315972e-04	+9.904487735617798e-04	0.277498179360693	0.514569417584592
48151	+1.095874018300000e-01	+5.264892999300000e-04	+4.360331036100000e-04	+1.095782391903888e-01	+5.123418731897586e-04	+4.365377708945142e-04	0.277474660336209	0.051479630289263
3399	+1.096706542700000e-01	+4.708360878600000e-04	+1.530797212300000e-03	+1.096665186426556e-01	+4.645404053956490e-04	+1.530496784022298e-03	0.276463091603350	0.978622044968738
47096	+1.105865663400000e-01	+1.009984518000000e-03	+3.223135580100000e-04	+1.106023042203741e-01	+1.027846744928749e-03	+3.226879493788488e-04	0.979225842752019	0.036169934228314
1284	+1.105865663400000e-01	+1.009984518000000e-03	+8.625349703000000e-04	+1.106022608975851e-01	+1.027632234432582e-03	+8.625919478990618e-04	0.979359875581442	0.504294151298588
1281	+1.106490963300000e-01	+9.548932322200000e-04	+1.395801083500000e-03	+1.106653094581619e-01	+9.724004144463539e-04	+1.395623665179237e-03	0.980293824239103	0.972040542134181
3390	+1.095016703200000e-01	+5.824636975700000e-04	+1.003949449500000e-03	+1.094915186376298e-01	+5.658892603755940e-04	+1.004201009172323e-03	0.278573791315501	0.515690222580963
48149	+1.095016703200000e-01	+5.824636975700000e-04	+4.481639459400000e-04	+1.094904362177347e-01	+5.646704548961283e-04	+4.487423402208661e-04	0.278549469087054	0.053036004685641
3395	+1.095874018300000e-01	+5.264892999300000e-04	+1.544592720100000e-03	+1.095808585983215e-01	+5.160066833377354e-04	+1.544301972385078e-03	0.277515489682984	0.978448402702053
47098	+1.105223758100000e-01	+1.065932598700000e-03	+3.282014928300000e-04	+1.105390894709662e-01	+1.085052397212656e-03	+3.284762343302349e-04	0.978417560531855	0.037426388044214
1288	+1.105223758100000e-01	+1.065932598700000e-03	+8.691557486000000e-04	+1.105390520473021e-01	+1.084684517093133e-03	+8.691196372366572e-04	0.978556208430521	0.505330342847090
1285	+1.105865663400000e-01	+1.009984518000000e-03	+1.402756382600000e-03	+1.106035015257684e-01	+1.028958811628916e-03	+1.402543883828840e-03	0.979508148585842	0.972927699692085
3386	+1.094133693400000e-01	+6.386492022700000e-04	+1.018392451700000e-03	+1.094011060778921e-01	+6.182970838105535e-04	+1.018570116092694e-03	0.279677224998596	0.516363252149356
48147	+1.094133693400000e-01	+6.386492022700000e-04	+4.609902466500000e-04	+1.094002249388328e-01	+6.168677484785424e-04	+4.615166978114498e-04	0.279648800378538	0.054275145912804
3391	+1.095016703200000e-01	+5.824636975700000e-04	+1.559734953100000e-03	+1.094931011498349e-01	+5.685513259782012e-04	+1.559387034333274e-03	0.278593084588463	0.978970894429778
47100	+1.104564761400000e-01	+1.122718449000000e-03	+3.342379989600000e-04	+1.104738054210766e-01	+1.143225273766243e-03	+3.345309747739462e-04	0.977587396130849	0.038594371675307
1292	+1.104564761400000e-01	+1.122718449000000e-03	+8.759503692200000e-04	+1.104737791956604e-01	+1.143036788227813e-03	+8.759297114659746e-04	0.977729112117130	0.506315513604399
1289	+1.105223758100000e-01	+1.065932598700000e-03	+1.410110004400000e-03	+1.105402530973331e-01	+1.085971557021423e-03	+1.409877687345983e-03	0.978708506190679	0.973808788889425
3382	+1.093224207400000e-01	+6.949449344800000e-04	+1.033265116500000e-03	+1.093087611396488e-01	+6.714779619778111e-04	+1.033469138182325e-03	0.280803160373838	0.517089327739415
48145	+1.093224207400000e-01	+6.949449344800000e-04	+4.741774564300000e-04	+1.093076800553321e-01	+6.700989461109287e-04	+4.747721858334201e-04	0.280775606087389	0.055551111440623
3387	+1.094133693400000e-01	+6.386492022700000e-04	+1.575794656600000e-03	+1.094029506275323e-01	+6.209705957663036e-04	+1.575541843179397e-03	0.279694934684046	0.979333303605519
47102	+1.103888164000000e-01	+1.180319277500000e-03	+3.404900791700000e-04	+1.104069008701471e-01	+1.201693639744122e-03	+3.411344835567067e-04	0.976742500899086	0.039887863543300
1296	+1.103888164000000e-01	+1.180319277500000e-03	+8.829805382000000e-04	+1.104068166714002e-01	+1.201389873275263e-03	+8.829651403301368e-04	0.976888078464057	0.506987759578720
1293	+1.104564761400000e-01	+1.122718449000000e-03	+1.417662739500000e-03	+1.104751845605973e-01	+1.144450739742657e-03	+1.417397069885606e-03	0.977886705599430	0.974639838316443
3378	+1.092287565500000e-01	+7.512591127400000e-04	+1.048578660000000e-03	+1.092135717640208e-01	+7.249913628646713e-04	+1.049040164681814e-03	0.281959663421103	0.517484149614685
48143	+1.092287565500000e-01	+7.512591127400000e-04	+4.877555818700000e-04	+1.092125599548964e-01	+7.234800665176196e-04	+4.884023872291815e-04	0.281929650893474	0.056399502940344
3383	+1.093224207400000e-01	+6.949449344800000e-04	+1.592352776700000e-03	+1.093105010662571e-01	+6.743441225980077e-04	+1.592085074063529e-03	0.280823650074945	0.979507590288286
47104	+1.103193448200000e-01	+1.238709736400000e-03	+3.469616483600000e-04	+1.103380072812694e-01	+1.261711566238751e-03	+3.473086041493781e-04	0.975873271278057	0.040635085777466
1300	+1.103193448200000e-01	+1.238709736400000e-03	+8.902616589500000e-04	+1.103383732006256e-01	+1.261033451699868e-03	+8.902501370598195e-04	0.976028483739179	0.507752835175269
1297	+1.103888164000000e-01	+1.180319277500000e-03	+1.425470997200000e-03	+1.104081393604841e-01	+1.202782107309933e-03	+1.425187817904642e-03	0.977049294179834	0.974976846299815
3374	+1.091323259000000e-01	+8.075200469000000e-04	+1.065876531700000e-03	+1.091162688515579e-01	+7.788791430966538e-04	+1.066208748998442e-03	0.283139416309201	0.518583350156306
48141	+1.091323259000000e-01	+8.075200469000000e-04	+5.031779292400000e-04	+1.091152369376373e-01	+7.773325471359825e-04	+5.040727229754772e-04	0.283108242564106	0.058407872027692
3379	+1.092287565500000e-01	+7.512591127400000e-04	+1.609401738100000e-03	+1.092152025369711e-01	+7.280675975425096e-04	+1.609201026356681e-03	0.281982972345706	0.979148066666053
47106	+1.102480093400000e-01	+1.297862134700000e-03	+3.548967712200000e-04	+1.102672729321078e-01	+1.321397551044511e-03	+3.553020096543583e-04	0.974990826643487	0.042400970528374
1304	+1.102480093400000e-01	+1.297862134700000e-03	+8.990796352500000e-04	+1.102671539618427e-01	+1.321133073984129e-03	+8.990555536675789e-04	0.975143923493159	0.509094891164709
1301	+1.103193448200000e-01	+1.238709736400000e-03	+1.433561669500000e-03	+1.103396796918874e-01	+1.262344621616930e-03	+1.433249713950110e-03	0.976194251458989	0.975411505646036
3370	+1.090330913600000e-01	+8.636738120799999e-04	+1.084111376400000e-03	+1.090161177296820e-01	+8.334597024126844e-04	+1.084363176126504e-03	0.284351013590253	0.519746842044462
48139	+1.090330913600000e-01	+8.636738120799999e-04	+5.193481183100000e-04	+1.090151109984372e-01	+8.318134986175030e-04	+5.200634381544193e-04	0.284317998963487	0.060034804757419
3375	+1.091323259000000e-01	+8.075200469000000e-04	+1.628575134100000e-03	+1.091180671115291e-01	+7.819742210167138e-04	+1.628067891979746e-03	0.283162038463783	0.979559552693593
47108	+1.101747588100000e-01	+1.357748408100000e-03	+3.629493024300000e-04	+1.101949937835753e-01	+1.382385801334113e-03	+3.633306026687774e-04	0.974089104680210	0.044077319705717
1308	+1.101747588100000e-01	+1.357748408100000e-03	+9.081487534700000e-04	+1.101947512844365e-01	+1.382043788085521e-03	+9.081329529625271e-04	0.974245635375170	0.510512571453922
1305	+1.102480093400000e-01	+1.297862134700000e-03	+1.443262499300000e-03	+1.102685598128980e-01	+1.322657785177130e-03	+1.442919443019681e-03	0.975313838363222	0.976511218559335
3366	+1.089310291700000e-01	+9.196853650700000e-04	+1.102902562700000e-03	+1.089137454672816e-01	+8.878085915275364e-04	+1.103292219062597e-03	0.285585195073246	0.520658215417458
48137	+1.089310291700000e-01	+9.196853650700000e-04	+5.359946425800000e-04	+1.089127075992742e-01	+8.861517006155097e-04	+5.367487516223532e-04	0.285551257535896	0.061483803743319
3371	+1.090330913600000e-01	+8.636738120799999e-04	+1.648874634500000e-03	+1.090177913997126e-01	+8.367655316584127e-04	+1.648456199666995e-03	0.284376578429142	0.980334462395984
47110	+1.100995513700000e-01	+1.418349785000000e-03	+3.712143522500000e-04	+1.101198147442787e-01	+1.443958423251951e-03	+3.716719155611173e-04	0.973160263733924	0.045393053855736
1312	+1.100995513700000e-01	+1.418349785000000e-03	+9.174572196100000e-04	+1.101197049580122e-01	+1.443681918908689e-03	+9.173883685123995e-04	0.973321654512579	0.511453037470051
1309	+1.101747588100000e-01	+1.357748408100000e-03	+1.453348204500000e-03	+1.101961679228019e-01	+1.383451380495030e-03	+1.453162034929081e-03	0.974420672556309	0.977791907041038
3362	+1.088261246200000e-01	+9.755343690600000e-04	+1.122214207000000e-03	+1.088088975490087e-01	+9.427672440603933e-04	+1.122497942975038e-03	0.286847140075316	0.521160999993143
48135	+1.088261246200000e-01	+9.755343690600000e-04	+5.531022243700000e-04	+1.088078950887047e-01	+9.410743308670473e-04	+5.538681911655431e-04	0.286811535656330	0.062752347382432
3367	+1.089310291700000e-01	+9.196853650700000e-04	+1.669810482800000e-03	+1.089156198086499e-01	+8.911000037500861e-04	+1.669506825265791e-03	0.285609540707164	0.980671523611243
47112	+1.100223502000000e-01	+1.479652109900000e-03	+3.796958843800000e-04	+1.100433929383161e-01	+1.506212288650552e-03	+3.801576340908847e-04	0.972217723181421	0.046654858016510
1316	+1.100223502000000e-01	+1.479652109900000e-03	+9.270094977300000e-04	+1.100431489166505e-01	+1.505842929121680e-03	+9.269751549660466e-04	0.972382563357514	0.512344186974025
1313	+1.100995513700000e-01	+1.418349785000000e-03	+1.463700087000000e-03	+1.101210738921821e-01	+1.445427564140749e-03	+1.463427535837150e-03	0.973499154802226	0.978480160818540
3358	+1.087183682700000e-01	+1.031207072100000e-03	+1.144153039000000e-03	+1.087009431850425e-01	+9.979377065671992e-04	+1.144516988645150e-03	0.288142508937182	0.522919086063170
48133	+1.087183682700000e-01	+1.031207072100000e-03	+5.726171897300000e-04	+1.086998617183277e-01	+9.962210482187834e-04	+5.734135179321085e-04	0.288106533610356	0.065078252537212
3363	+1.088261246200000e-01	+9.755343690600000e-04	+1.691326189600000e-03	+1.088107551696326e-01	+9.461554854114946e-04	+1.691063097179396e-03	0.286872865451157	0.980657873888713
47114	+1.099431351600000e-01	+1.541661374500000e-03	+3.889836198700000e-04	+1.099641445641499e-01	+1.569151413839730e-03	+3.894586314112238e-04	0.971248203780862	0.048017788874228
1320	+1.099431351600000e-01	+1.541661374500000e-03	+9.374163855799999e-04	+1.099639878209133e-01	+1.568886053399569e-03	+9.373819616321725e-04	0.971417463080029	0.513351378472437
1317	+1.100223502000000e-01	+1.479652109900000e-03	+1.474323111100000e-03	+1.100445445826229e-01	+1.507437472137556e-03	+1.473914429238392e-03	0.972565421341767	0.978853895734257
3354	+1.086077503000000e-01	+1.086687023700000e-03	+1.166958331800000e-03	+1.085906441719790e-01	+1.053064721023046e-03	+1.167256473249221e-03	0.289462535306338	0.524409766434070
48131	+1.086077503000000e-01	+1.086687023700000e-03	+5.928042814400000e-04	+1.085896302281704e-01	+1.051311069680976e-03	+5.936144244778167e-04	0.289424661363330	0.067240307580097
3359	+1.087183682700000e-01	+1.031207072100000e-03	+1.715688888400000e-03	+1.087028455302393e-01	+1.001420407733342e-03	+1.715634736165788e-03	0.288168897110418	0.981940684843228
47116	+1.098618978100000e-01	+1.604397410000000e-03	+3.990463352100000e-04	+1.098834608139973e-01	+1.632587250929464e-03	+3.995700777854839e-04	0.970264409095065	0.049796369301203
1324	+1.098618978100000e-01	+1.604397410000000e-03	+9.486873989700000e-04	+1.098832001950479e-01	+1.632188182327361e-03	+9.486666022778446e-04	0.970437618835538	0.514659952125524
1321	+1.099431351600000e-01	+1.541661374500000e-03	+1.485849151300000e-03	+1.099653652257941e-01	+1.570791906901286e-03	+1.485527404596559e-03	0.971603301289615	0.979639566712436
3350	+1.084942643800000e-01	+1.141964077900000e-03	+1.190352122800000e-03	+1.084778317920373e-01	+1.108506792673766e-03	+1.190560359636550e-03	0.290810024611819	0.525593292589583
48129	+1.084942643800000e-01	+1.141964077900000e-03	+6.135051323000000e-04	+1.084763777843321e-01	+1.106970162358995e-03	+6.142917189466318e-04	0.290776345170652	0.069065586831187
3355	+1.086077503000000e-01	+1.086687023700000e-03	+1.741112382300000e-03	+1.085925112577227e-01	+1.056632082808427e-03	+1.740793271784439e-03	0.289490328990758	0.982697144005429
47118	+1.097786490300000e-01	+1.667906523500000e-03	+4.095979717900000e-04	+1.097999020384737e-01	+1.696715045889003e-03	+4.101345839135950e-04	0.969252961696914	0.051345520216227
1328	+1.097786490300000e-01	+1.667906523500000e-03	+9.605787135600000e-04	+1.097997126334252e-01	+1.696432608126237e-03	+9.605447096311128e-04	0.969430510674245	0.515868354553336
1325	+1.098618978100000e-01	+1.604397410000000e-03	+1.498328462700000e-03	+1.098846024435250e-01	+1.633929711673201e-03	+1.497869230175326e-03	0.970628926161148	0.980402353780686
3346	+1.083779050600000e-01	+1.197028252100000e-03	+1.215393681400000e-03	+1.083617346212885e-01	+1.163969908446124e-03	+1.215779016557228e-03	0.292192490201766	0.527163790392265
48127	+1.083779050600000e-01	+1.197028252100000e-03	+6.357348746300000e-04	+1.083606516738196e-01	+1.162217936178012e-03	+6.365912991864106e-04	0.292153311718726	0.071297956593379
3351	+1.084942643800000e-01	+1.141964077900000e-03	+1.767199113200000e-03	+1.084796449143167e-01	+1.112159577503761e-03	+1.766864241582602e-03	0.290839404795283	0.983312429161972
47120	+1.096934050900000e-01	+1.732241617500000e-03	+4.203988116300000e-04	+1.097148214608774e-01	+1.761263378100199e-03	+4.209749462309857e-04	0.968226643420238	0.052811792373741
1332	+1.096934050900000e-01	+1.732241617500000e-03	+9.727508865900000e-04	+1.097145121291204e-01	+1.760837067660493e-03	+9.727243278554355e-04	0.968408093230395	0.516829109195263
1329	+1.097786490300000e-01	+1.667906523500000e-03	+1.511559455300000e-03	+1.098012571316650e-01	+1.698361060791212e-03	+1.511172467786359e-03	0.969626868741592	0.981436043463219
3342	+1.082586434800000e-01	+1.251806445700000e-03	+1.242706886100000e-03	+1.082431216476196e-01	+1.219233643980540e-03	+1.242999330119270e-03	0.293601321731559	0.529357963440554
48125	+1.082586434800000e-01	+1.251806445700000e-03	+6.598779250800000e-04	+1.082421636746072e-01	+1.217445251873043e-03	+6.607359856498070e-04	0.293559801870854	0.074147369025018
3347	+1.083779050600000e-01	+1.197028252100000e-03	+1.795052488100000e-03	+1.083635604107679e-01	+1.167702789127318e-03	+1.794641691423607e-03	0.292222639812251	0.984016887055734
47122	+1.096061577800000e-01	+1.797422440100000e-03	+4.314537767400000e-04	+1.096267407086971e-01	+1.826374610797222e-03	+4.320444416226428e-04	0.967171981860000	0.053791701183095
1336	+1.096061577800000e-01	+1.797422440100000e-03	+9.852089285599999e-04	+1.096264933768150e-01	+1.826062057418434e-03	+9.851444260232489e-04	0.967357709401696	0.517318131704814
1333	+1.096934050900000e-01	+1.732241617500000e-03	+1.525102961500000e-03	+1.097159503303222e-01	+1.762682129873907e-03	+1.524583295731249e-03	0.968608479339689	0.981807593743459
3338	+1.081364732700000e-01	+1.306278228700000e-03	+1.270767637700000e-03	+1.081218582334288e-01	+1.274557329421696e-03	+1.271050292803016e-03	0.295038606975555	0.531306918124650
48123	+1.081364732700000e-01	+1.306278228700000e-03	+6.846750215800000e-04	+1.081209398839495e-01	+1.272784443386461e-03	+6.855679044925125e-04	0.294995831467700	0.076752559529414
3343	+1.082586434800000e-01	+1.251806445700000e-03	+1.825535847200000e-03	+1.082448570117402e-01	+1.223046587011183e-03	+1.824936392594680e-03	0.293633288413602	0.985582151214926
47124	+1.095169145100000e-01	+1.863490667700000e-03	+4.439095422200000e-04	+1.095371396902979e-01	+1.891947734411516e-03	+4.445579296291612e-04	0.966102592853547	0.055673828273409
1340	+1.095169145100000e-01	+1.863490667700000e-03	+9.991656519099999e-04	+1.095367786966013e-01	+1.891470061173339e-03	+9.991404136586702e-04	0.966292411595903	0.518633800507645
1337	+1.096061577800000e-01	+1.797422440100000e-03	+1.538964080400000e-03	+1.096280853529356e-01	+1.828079042942515e-03	+1.538303164938550e-03	0.967563277772558	0.981838804778654
3334	+1.080114750800000e-01	+1.360641835100000e-03	+1.299941677800000e-03	+1.079973174246394e-01	+1.329981182484668e-03	+1.300141727969998e-03	0.296511201829905	0.532984276838896
48121	+1.080114750800000e-01	+1.360641835100000e-03	+7.104932530800000e-04	+1.079963835889373e-01	+1.328201199900959e-03	+7.114272147408200e-04	0.296467773700642	0.079200411900215
3339	+1.081364732700000e-01	+1.306278228700000e-03	+1.856860253800000e-03	+1.081236662602414e-01	+1.278367210134919e-03	+1.856417680596528e-03	0.295070404680563	0.987085516584033
47126	+1.094257425200000e-01	+1.930573071700000e-03	+4.569820959900000e-04	+1.094443326396487e-01	+1.957819546623925e-03	+4.575970638635669e-04	0.965004225344282	0.057189255043743
1344	+1.094257425200000e-01	+1.930573071700000e-03	+1.013872019900000e-03	+1.094440618558281e-01	+1.957434946121406e-03	+1.013835656133496e-03	0.965198767566708	0.519719585558554
1341	+1.095169145100000e-01	+1.863490667700000e-03	+1.554421761600000e-03	+1.095382948314359e-01	+1.893363819910380e-03	+1.553844819870197e-03	0.966502540460607	0.982651067293583
3330	+1.078834971900000e-01	+1.414492307200000e-03	+1.332062248500000e-03	+1.078701828255200e-01	+1.384628196637620e-03	+1.332314146241688e-03	0.298009900523936	0.535860251165928
48119	+1.078834971900000e-01	+1.414492307200000e-03	+7.388436371600000e-04	+1.078693691954660e-01	+1.382845567273062e-03	+7.398930900718340e-04	0.297964466970359	0.082677598434917
3335	+1.080114750800000e-01	+1.360641835100000e-03	+1.889390102500000e-03	+1.079991483724657e-01	+1.333843834245999e-03	+1.888955848339983e-03	0.296543436468844	0.988185024150768
47128	+1.093325483700000e-01	+1.998568829500000e-03	+4.703664297300000e-04	+1.093496092195693e-01	+2.024576673848217e-03	+4.710149903299082e-04	0.963885371114861	0.058701849400211
