"Point"	"x_coord"	"y_coord"	"z_coord"	"u"	"v"
22608	+1.234534778e+00	-7.884445902e-02	+1.346395554e-01	0.216489579	0.918283673
22609	+1.234623284e+00	-7.970245786e-02	+1.358048340e-01	0.218493186	0.918283673
22610	+1.234711108e+00	-8.056673748e-02	+1.369698761e-01	0.220496794	0.918283673
22611	+1.234798210e+00	-8.143718306e-02	+1.381345596e-01	0.222500401	0.918283673
22612	+1.234884546e+00	-8.231370123e-02	+1.392987380e-01	0.224504008	0.918283673
22613	+1.234970058e+00	-8.319625605e-02	+1.404622003e-01	0.226507615	0.918283673
22614	+1.235054688e+00	-8.408482180e-02	+1.416247239e-01	0.228511222	0.918283673
22615	+1.235138376e+00	-8.497937272e-02	+1.427860868e-01	0.230514830	0.918283673
22616	+1.235221065e+00	-8.587988303e-02	+1.439460675e-01	0.232518437	0.918283673
22617	+1.235302695e+00	-8.678632695e-02	+1.451044449e-01	0.234522044	0.918283673
22618	+1.235383207e+00	-8.769867866e-02	+1.462609989e-01	0.236525651	0.918283673
22619	+1.235462542e+00	-8.861691232e-02	+1.474155099e-01	0.238529259	0.918283673
22620	+1.235540642e+00	-8.954100210e-02	+1.485677590e-01	0.240532866	0.918283673
22621	+1.235617449e+00	-9.047092210e-02	+1.497175286e-01	0.242536473	0.918283673
22622	+1.235692903e+00	-9.140664644e-02	+1.508646016e-01	0.244540080	0.918283673
22623	+1.235766948e+00	-9.234814921e-02	+1.520087624e-01	0.246543687	0.918283673
22624	+1.235839525e+00	-9.329540447e-02	+1.531497962e-01	0.248547295	0.918283673
22625	+1.235910576e+00	-9.424838626e-02	+1.542874895e-01	0.250550902	0.918283673
22626	+1.235980045e+00	-9.520706863e-02	+1.554216303e-01	0.252554509	0.918283673
22627	+1.236047875e+00	-9.617142555e-02	+1.565520077e-01	0.254558116	0.918283673
22628	+1.236114010e+00	-9.714143104e-02	+1.576784123e-01	0.256561723	0.918283673
22629	+1.236178393e+00	-9.811705903e-02	+1.588006363e-01	0.258565331	0.918283673
22630	+1.236240970e+00	-9.909828348e-02	+1.599184733e-01	0.260568938	0.918283673
22631	+1.236301686e+00	-1.000850783e-01	+1.610317186e-01	0.262572545	0.918283673
22632	+1.236360485e+00	-1.010774174e-01	+1.621401695e-01	0.264576152	0.918283673
22633	+1.236417316e+00	-1.020752747e-01	+1.632436246e-01	0.266579760	0.918283673
22634	+1.236472124e+00	-1.030786239e-01	+1.643418846e-01	0.268583367	0.918283673
22635	+1.236524857e+00	-1.040874391e-01	+1.654347522e-01	0.270586974	0.918283673
22636	+1.236575463e+00	-1.051016938e-01	+1.665220318e-01	0.272590581	0.918283673
22637	+1.236623892e+00	-1.061213621e-01	+1.676035300e-01	0.274594188	0.918283673
22638	+1.236670093e+00	-1.071464175e-01	+1.686790555e-01	0.276597796	0.918283673
22639	+1.236714017e+00	-1.081768320e-01	+1.697484216e-01	0.278601403	0.918283673
22640	+1.236755627e+00	-1.092125358e-01	+1.708115015e-01	0.280605010	0.918283673
22641	+1.236794900e+00	-1.102534051e-01	+1.718682451e-01	0.282608617	0.918283673
22642	+1.236831816e+00	-1.112993124e-01	+1.729186088e-01	0.284612224	0.918283673
22643	+1.236866356e+00	-1.123501302e-01	+1.739625501e-01	0.286615832	0.918283673
22644	+1.236898501e+00	-1.134057309e-01	+1.750000280e-01	0.288619439	0.918283673
22645	+1.236928234e+00	-1.144659871e-01	+1.760310026e-01	0.290623046	0.918283673
22646	+1.236955537e+00	-1.155307712e-01	+1.770554354e-01	0.292626653	0.918283673
22647	+1.236980395e+00	-1.165999558e-01	+1.780732889e-01	0.294630261	0.918283673
22648	+1.237002793e+00	-1.176734134e-01	+1.790845272e-01	0.296633868	0.918283673
22649	+1.237022717e+00	-1.187510166e-01	+1.800891152e-01	0.298637475	0.918283673
22650	+1.237040155e+00	-1.198326379e-01	+1.810870195e-01	0.300641082	0.918283673
22651	+1.237055095e+00	-1.209181498e-01	+1.820782074e-01	0.302644689	0.918283673
22652	+1.237067524e+00	-1.220074252e-01	+1.830626479e-01	0.304648297	0.918283673
22653	+1.237077435e+00	-1.231003364e-01	+1.840403108e-01	0.306651904	0.918283673
22654	+1.237084816e+00	-1.241967563e-01	+1.850111674e-01	0.308655511	0.918283673
22655	+1.237089661e+00	-1.252965575e-01	+1.859751899e-01	0.310659118	0.918283673
22656	+1.237091962e+00	-1.263996126e-01	+1.869323520e-01	0.312662725	0.918283673
22657	+1.237091712e+00	-1.275057945e-01	+1.878826283e-01	0.314666333	0.918283673
22658	+1.237088907e+00	-1.286149758e-01	+1.888259946e-01	0.316669940	0.918283673
22659	+1.237083542e+00	-1.297270293e-01	+1.897624281e-01	0.318673547	0.918283673
22660	+1.237075614e+00	-1.308418280e-01	+1.906919067e-01	0.320677154	0.918283673
22661	+1.237065119e+00	-1.319592445e-01	+1.916144099e-01	0.322680762	0.918283673
22662	+1.237052058e+00	-1.330791518e-01	+1.925299179e-01	0.324684369	0.918283673
22663	+1.237036428e+00	-1.342014228e-01	+1.934384124e-01	0.326687976	0.918283673
22664	+1.237018231e+00	-1.353259304e-01	+1.943398758e-01	0.328691583	0.918283673
22665	+1.236997468e+00	-1.364525476e-01	+1.952342920e-01	0.330695190	0.918283673
22666	+1.236974141e+00	-1.375811474e-01	+1.961216459e-01	0.332698798	0.918283673
22667	+1.236948253e+00	-1.387116022e-01	+1.970019272e-01	0.334702405	0.918283673
22668	+1.236919815e+00	-1.398437778e-01	+1.978751659e-01	0.336706012	0.918283673
22669	+1.236888840e+00	-1.409775359e-01	+1.987414173e-01	0.338709619	0.918283673
22670	+1.236855343e+00	-1.421127382e-01	+1.996007375e-01	0.340713226	0.918283673
22671	+1.236819340e+00	-1.432492464e-01	+2.004531828e-01	0.342716834	0.918283673
22672	+1.236780845e+00	-1.443869222e-01	+2.012988098e-01	0.344720441	0.918283673
22673	+1.236739877e+00	-1.455256275e-01	+2.021376751e-01	0.346724048	0.918283673
22674	+1.236696453e+00	-1.466652241e-01	+2.029698357e-01	0.348727655	0.918283673
22675	+1.236650589e+00	-1.478055739e-01	+2.037953488e-01	0.350731263	0.918283673
22676	+1.236602306e+00	-1.489465390e-01	+2.046142715e-01	0.352734870	0.918283673
22677	+1.236551623e+00	-1.500879813e-01	+2.054266614e-01	0.354738477	0.918283673
22678	+1.236498558e+00	-1.512297629e-01	+2.062325758e-01	0.356742084	0.918283673
22679	+1.236443134e+00	-1.523717460e-01	+2.070320724e-01	0.358745691	0.918283673
22680	+1.236385371e+00	-1.535137927e-01	+2.078252088e-01	0.360749299	0.918283673
22681	+1.236325291e+00	-1.546557654e-01	+2.086120426e-01	0.362752906	0.918283673
22682	+1.236262916e+00	-1.557975262e-01	+2.093926316e-01	0.364756513	0.918283673
22683	+1.236198270e+00	-1.569389378e-01	+2.101670335e-01	0.366760120	0.918283673
22684	+1.236131375e+00	-1.580798623e-01	+2.109353058e-01	0.368763727	0.918283673
22685	+1.236062257e+00	-1.592201625e-01	+2.116975064e-01	0.370767335	0.918283673
22686	+1.235990939e+00	-1.603597008e-01	+2.124536927e-01	0.372770942	0.918283673
22687	+1.235917446e+00	-1.614983399e-01	+2.132039224e-01	0.374774549	0.918283673
22688	+1.235841805e+00	-1.626359425e-01	+2.139482529e-01	0.376778156	0.918283673
22689	+1.235764042e+00	-1.637723715e-01	+2.146867414e-01	0.378781764	0.918283673
22690	+1.235684183e+00	-1.649074895e-01	+2.154194453e-01	0.380785371	0.918283673
22691	+1.235602256e+00	-1.660411596e-01	+2.161464216e-01	0.382788978	0.918283673
22692	+1.235518289e+00	-1.671732448e-01	+2.168677273e-01	0.384792585	0.918283673
22693	+1.235432309e+00	-1.683036081e-01	+2.175834192e-01	0.386796192	0.918283673
22694	+1.235344345e+00	-1.694321141e-01	+2.182935534e-01	0.388799800	0.918283673
22695	+1.235254404e+00	-1.705587644e-01	+2.189981459e-01	0.390803407	0.918283673
22696	+1.235162390e+00	-1.716841775e-01	+2.196970332e-01	0.392807014	0.918283673
22697	+1.235068176e+00	-1.728091531e-01	+2.203900020e-01	0.394810621	0.918283673
22698	+1.234971634e+00	-1.739344907e-01	+2.210768425e-01	0.396814228	0.918283673
22699	+1.234872633e+00	-1.750609893e-01	+2.217573486e-01	0.398817836	0.918283673
22700	+1.234771043e+00	-1.761894473e-01	+2.224313180e-01	0.400821443	0.918283673
22701	+1.234666731e+00	-1.773206630e-01	+2.230985520e-01	0.402825050	0.918283673
22702	+1.234559561e+00	-1.784554340e-01	+2.237588554e-01	0.404828657	0.918283673
22703	+1.234449400e+00	-1.795945577e-01	+2.244120372e-01	0.406832265	0.918283673
22704	+1.234336108e+00	-1.807388308e-01	+2.250579094e-01	0.408835872	0.918283673
22705	+1.234219548e+00	-1.818890496e-01	+2.256962883e-01	0.410839479	0.918283673
22706	+1.234099579e+00	-1.830460101e-01	+2.263269935e-01	0.412843086	0.918283673
22707	+1.233976059e+00	-1.842105075e-01	+2.269498483e-01	0.414846693	0.918283673
22708	+1.233848844e+00	-1.853833368e-01	+2.275646796e-01	0.416850301	0.918283673
22709	+1.233717789e+00	-1.865652923e-01	+2.281713180e-01	0.418853908	0.918283673
22710	+1.233582745e+00	-1.877571678e-01	+2.287695975e-01	0.420857515	0.918283673
22711	+1.233443565e+00	-1.889597565e-01	+2.293593556e-01	0.422861122	0.918283673
22712	+1.233300097e+00	-1.901738512e-01	+2.299404333e-01	0.424864729	0.918283673
22713	+1.233152187e+00	-1.914002438e-01	+2.305126750e-01	0.426868337	0.918283673
22714	+1.232999680e+00	-1.926397258e-01	+2.310759283e-01	0.428871944	0.918283673
22715	+1.232842419e+00	-1.938930880e-01	+2.316300440e-01	0.430875551	0.918283673
22716	+1.232680243e+00	-1.951611206e-01	+2.321748764e-01	0.432879158	0.918283673
22717	+1.232512990e+00	-1.964446130e-01	+2.327102825e-01	0.434882766	0.918283673
22718	+1.232340495e+00	-1.977443540e-01	+2.332361225e-01	0.436886373	0.918283673
22719	+1.232162588e+00	-1.990611315e-01	+2.337522595e-01	0.438889980	0.918283673
22720	+1.231979101e+00	-2.003957327e-01	+2.342585593e-01	0.440893587	0.918283673
22721	+1.231789858e+00	-2.017489440e-01	+2.347548903e-01	0.442897194	0.918283673
22722	+1.231594686e+00	-2.031215274e-01	+2.352411299e-01	0.444900802	0.918283673
22723	+1.231393778e+00	-2.045122202e-01	+2.357176771e-01	0.446904409	0.918283673
22724	+1.231188094e+00	-2.059155601e-01	+2.361860010e-01	0.448908016	0.918283673
22725	+1.230978712e+00	-2.073255603e-01	+2.366476856e-01	0.450911623	0.918283673
22726	+1.230766724e+00	-2.087362382e-01	+2.371042935e-01	0.452915230	0.918283673
22727	+1.230553245e+00	-2.101416161e-01	+2.375573662e-01	0.454918838	0.918283673
22728	+1.230339407e+00	-2.115357209e-01	+2.380084238e-01	0.456922445	0.918283673
22729	+1.230126360e+00	-2.129125842e-01	+2.384589652e-01	0.458926052	0.918283673
22730	+1.229915274e+00	-2.142662419e-01	+2.389104678e-01	0.460929659	0.918283673
22731	+1.229707334e+00	-2.155907350e-01	+2.393643865e-01	0.462933267	0.918283673
22732	+1.229503739e+00	-2.168801082e-01	+2.398221536e-01	0.464936874	0.918283673
22733	+1.229305701e+00	-2.181284110e-01	+2.402851778e-01	0.466940481	0.918283673
22734	+1.229114445e+00	-2.193296963e-01	+2.407548425e-01	0.468944088	0.918283673
22735	+1.228931202e+00	-2.204780207e-01	+2.412325055e-01	0.470947695	0.918283673
22736	+1.228757207e+00	-2.215674439e-01	+2.417194964e-01	0.472951303	0.918283673
22737	+1.228593698e+00	-2.225920282e-01	+2.422171159e-01	0.474954910	0.918283673
22738	+1.228441910e+00	-2.235458382e-01	+2.427266329e-01	0.476958517	0.918283673
22739	+1.228303072e+00	-2.244229398e-01	+2.432492827e-01	0.478962124	0.918283673
22740	+1.228178399e+00	-2.252173997e-01	+2.437862646e-01	0.480965731	0.918283673
22741	+1.228069094e+00	-2.259232849e-01	+2.443387388e-01	0.482969339	0.918283673
22742	+1.227976335e+00	-2.265346616e-01	+2.449078236e-01	0.484972946	0.918283673
22743	+1.227901273e+00	-2.270455944e-01	+2.454945919e-01	0.486976553	0.918283673
22744	+1.227845026e+00	-2.274501455e-01	+2.461000680e-01	0.488980160	0.918283673
22745	+1.227808671e+00	-2.277423736e-01	+2.467252228e-01	0.490983768	0.918283673
22746	+1.227793238e+00	-2.279163330e-01	+2.473709704e-01	0.492987375	0.918283673
22747	+1.227799702e+00	-2.279660725e-01	+2.480381627e-01	0.494990982	0.918283673
22748	+1.227828973e+00	-2.278856340e-01	+2.487275850e-01	0.496994589	0.918283673
22749	+1.227881893e+00	-2.276690523e-01	+2.494399489e-01	0.498998196	0.918283673
22750	+1.227958251e+00	-2.273148803e-01	+2.501659250e-01	0.501001804	0.918283673
22751	+1.228048823e+00	-2.268661144e-01	+2.508111037e-01	0.503005411	0.918283673
22752	+1.228151506e+00	-2.263364358e-01	+2.513589236e-01	0.505009018	0.918283673
22753	+1.228266295e+00	-2.257293082e-01	+2.518150761e-01	0.507012625	0.918283673
22754	+1.228393035e+00	-2.250481925e-01	+2.521848979e-01	0.509016232	0.918283673
22755	+1.228531433e+00	-2.242965481e-01	+2.524734014e-01	0.511019840	0.918283673
22756	+1.228681074e+00	-2.234778340e-01	+2.526853085e-01	0.513023447	0.918283673
22757	+1.228841438e+00	-2.225955085e-01	+2.528250828e-01	0.515027054	0.918283673
22758	+1.229011912e+00	-2.216530298e-01	+2.528969634e-01	0.517030661	0.918283673
22759	+1.229191807e+00	-2.206538565e-01	+2.529049966e-01	0.519034269	0.918283673
22760	+1.229380370e+00	-2.196014481e-01	+2.528530671e-01	0.521037876	0.918283673
22761	+1.229576800e+00	-2.184992646e-01	+2.527449281e-01	0.523041483	0.918283673
22762	+1.229780263e+00	-2.173507677e-01	+2.525842300e-01	0.525045090	0.918283673
22763	+1.229989898e+00	-2.161594204e-01	+2.523745470e-01	0.527048697	0.918283673
22764	+1.230204833e+00	-2.149286875e-01	+2.521194020e-01	0.529052305	0.918283673
22765	+1.230424198e+00	-2.136620359e-01	+2.518222903e-01	0.531055912	0.918283673
22766	+1.230647127e+00	-2.123629345e-01	+2.514867005e-01	0.533059519	0.918283673
22767	+1.230872774e+00	-2.110348547e-01	+2.511161333e-01	0.535063126	0.918283673
22768	+1.231100318e+00	-2.096812702e-01	+2.507141190e-01	0.537066733	0.918283673
22769	+1.231328970e+00	-2.083056575e-01	+2.502842318e-01	0.539070341	0.918283673
22770	+1.231557976e+00	-2.069114954e-01	+2.498301027e-01	0.541073948	0.918283673
22771	+1.231786627e+00	-2.055022657e-01	+2.493554301e-01	0.543077555	0.918283673
22772	+1.232014260e+00	-2.040814529e-01	+2.488639881e-01	0.545081162	0.918283673
22773	+1.232240259e+00	-2.026525442e-01	+2.483596328e-01	0.547084770	0.918283673
22774	+1.232464061e+00	-2.012190296e-01	+2.478463070e-01	0.549088377	0.918283673
22775	+1.232685154e+00	-1.997844017e-01	+2.473280423e-01	0.551091984	0.918283673
22776	+1.232903078e+00	-1.983521561e-01	+2.468089598e-01	0.553095591	0.918283673
22777	+1.233117424e+00	-1.969257908e-01	+2.462932688e-01	0.555099198	0.918283673
22778	+1.233327875e+00	-1.955084890e-01	+2.457849046e-01	0.557102806	0.918283673
22779	+1.233534457e+00	-1.941009147e-01	+2.452850061e-01	0.559106413	0.918283673
22780	+1.233737350e+00	-1.927025166e-01	+2.447933373e-01	0.561110020	0.918283673
22781	+1.233936726e+00	-1.913127293e-01	+2.443096330e-01	0.563113627	0.918283673
22782	+1.234132749e+00	-1.899309864e-01	+2.438336152e-01	0.565117234	0.918283673
22783	+1.234325576e+00	-1.885567214e-01	+2.433649940e-01	0.567120842	0.918283673
22784	+1.234515355e+00	-1.871893670e-01	+2.429034679e-01	0.569124449	0.918283673
22785	+1.234702230e+00	-1.858283557e-01	+2.424487245e-01	0.571128056	0.918283673
22786	+1.234886334e+00	-1.844731193e-01	+2.420004409e-01	0.573131663	0.918283673
22787	+1.235067798e+00	-1.831230893e-01	+2.415582844e-01	0.575135271	0.918283673
22788	+1.235246741e+00	-1.817776967e-01	+2.411219124e-01	0.577138878	0.918283673
22789	+1.235423282e+00	-1.804363721e-01	+2.406909737e-01	0.579142485	0.918283673
22790	+1.235597528e+00	-1.790985458e-01	+2.402651081e-01	0.581146092	0.918283673
22791	+1.235769585e+00	-1.777636475e-01	+2.398439471e-01	0.583149699	0.918283673
22792	+1.235939551e+00	-1.764311066e-01	+2.394271141e-01	0.585153307	0.918283673
22793	+1.236107518e+00	-1.751003522e-01	+2.390142252e-01	0.587156914	0.918283673
22794	+1.236273574e+00	-1.737708130e-01	+2.386048887e-01	0.589160521	0.918283673
22795	+1.236437800e+00	-1.724419172e-01	+2.381987062e-01	0.591164128	0.918283673
22796	+1.236600274e+00	-1.711130928e-01	+2.377952722e-01	0.593167735	0.918283673
22797	+1.236761067e+00	-1.697837674e-01	+2.373941747e-01	0.595171343	0.918283673
22798	+1.236920246e+00	-1.684533682e-01	+2.369949953e-01	0.597174950	0.918283673
22799	+1.237077873e+00	-1.671213222e-01	+2.365973094e-01	0.599178557	0.918283673
22800	+1.237234004e+00	-1.657870559e-01	+2.362006864e-01	0.601182164	0.918283673
22801	+1.237388693e+00	-1.644499956e-01	+2.358046899e-01	0.603185772	0.918283673
22802	+1.237541986e+00	-1.631095673e-01	+2.354088775e-01	0.605189379	0.918283673
22803	+1.237693926e+00	-1.617651966e-01	+2.350128016e-01	0.607192986	0.918283673
22804	+1.237844552e+00	-1.604163089e-01	+2.346160087e-01	0.609196593	0.918283673
22805	+1.237993897e+00	-1.590623291e-01	+2.342180402e-01	0.611200200	0.918283673
22806	+1.238141976e+00	-1.577028185e-01	+2.338185037e-01	0.613203808	0.918283673
22807	+1.238288761e+00	-1.563378016e-01	+2.334172471e-01	0.615207415	0.918283673
22808	+1.238434211e+00	-1.549674059e-01	+2.330141708e-01	0.617211022	0.918283673
22809	+1.238578286e+00	-1.535917601e-01	+2.326091750e-01	0.619214629	0.918283673
22810	+1.238720947e+00	-1.522109929e-01	+2.322021584e-01	0.621218236	0.918283673
22811	+1.238862154e+00	-1.508252332e-01	+2.317930191e-01	0.623221844	0.918283673
22812	+1.239001868e+00	-1.494346099e-01	+2.313816539e-01	0.625225451	0.918283673
22813	+1.239140048e+00	-1.480392521e-01	+2.309679586e-01	0.627229058	0.918283673
22814	+1.239276657e+00	-1.466392889e-01	+2.305518279e-01	0.629232665	0.918283673
22815	+1.239411654e+00	-1.452348497e-01	+2.301331558e-01	0.631236273	0.918283673
22816	+1.239545001e+00	-1.438260637e-01	+2.297118348e-01	0.633239880	0.918283673
22817	+1.239676659e+00	-1.424130605e-01	+2.292877567e-01	0.635243487	0.918283673
22818	+1.239806590e+00	-1.409959695e-01	+2.288608122e-01	0.637247094	0.918283673
22819	+1.239934755e+00	-1.395749204e-01	+2.284308909e-01	0.639250701	0.918283673
22820	+1.240061115e+00	-1.381500429e-01	+2.279978817e-01	0.641254309	0.918283673
22821	+1.240185633e+00	-1.367214669e-01	+2.275616721e-01	0.643257916	0.918283673
22822	+1.240308271e+00	-1.352893222e-01	+2.271221489e-01	0.645261523	0.918283673
22823	+1.240428992e+00	-1.338537388e-01	+2.266791977e-01	0.647265130	0.918283673
22824	+1.240547757e+00	-1.324148470e-01	+2.262327033e-01	0.649268737	0.918283673
22825	+1.240664529e+00	-1.309727767e-01	+2.257825494e-01	0.651272345	0.918283673
22826	+1.240779272e+00	-1.295276584e-01	+2.253286187e-01	0.653275952	0.918283673
22827	+1.240891949e+00	-1.280796222e-01	+2.248707930e-01	0.655279559	0.918283673
22828	+1.241002523e+00	-1.266287988e-01	+2.244089531e-01	0.657283166	0.918283673
22829	+1.241110958e+00	-1.251753185e-01	+2.239429787e-01	0.659286774	0.918283673
22830	+1.241217217e+00	-1.237193120e-01	+2.234727487e-01	0.661290381	0.918283673
22831	+1.241321266e+00	-1.222609100e-01	+2.229981409e-01	0.663293988	0.918283673
22832	+1.241423068e+00	-1.208002431e-01	+2.225190322e-01	0.665297595	0.918283673
22833	+1.241522588e+00	-1.193374418e-01	+2.220352992e-01	0.667301202	0.918283673
22834	+1.241619797e+00	-1.178726075e-01	+2.215468588e-01	0.669304810	0.918283673
22835	+1.241714679e+00	-1.164057963e-01	+2.210536917e-01	0.671308417	0.918283673
22836	+1.241807214e+00	-1.149370600e-01	+2.205557855e-01	0.673312024	0.918283673
22837	+1.241897387e+00	-1.134664499e-01	+2.200531281e-01	0.675315631	0.918283673
22838	+1.241985182e+00	-1.119940178e-01	+2.195457076e-01	0.677319238	0.918283673
22839	+1.242070582e+00	-1.105198153e-01	+2.190335123e-01	0.679322846	0.918283673
22840	+1.242153573e+00	-1.090438940e-01	+2.185165307e-01	0.681326453	0.918283673
22841	+1.242234138e+00	-1.075663056e-01	+2.179947517e-01	0.683330060	0.918283673
22842	+1.242312263e+00	-1.060871019e-01	+2.174681644e-01	0.685333667	0.918283673
22843	+1.242387933e+00	-1.046063347e-01	+2.169367579e-01	0.687337275	0.918283673
22844	+1.242461134e+00	-1.031240557e-01	+2.164005218e-01	0.689340882	0.918283673
22845	+1.242531853e+00	-1.016403167e-01	+2.158594460e-01	0.691344489	0.918283673
22846	+1.242600076e+00	-1.001551698e-01	+2.153135205e-01	0.693348096	0.918283673
22847	+1.242665789e+00	-9.866866660e-02	+2.147627357e-01	0.695351703	0.918283673
22848	+1.242728980e+00	-9.718085918e-02	+2.142070821e-01	0.697355311	0.918283673
22849	+1.242789638e+00	-9.569179947e-02	+2.136465507e-01	0.699358918	0.918283673
22850	+1.242847749e+00	-9.420153943e-02	+2.130811327e-01	0.701362525	0.918283673
22851	+1.242903302e+00	-9.271013108e-02	+2.125108196e-01	0.703366132	0.918283673
22852	+1.242956286e+00	-9.121762643e-02	+2.119356032e-01	0.705369739	0.918283673
22853	+1.243006691e+00	-8.972407756e-02	+2.113554756e-01	0.707373347	0.918283673
22854	+1.243054505e+00	-8.822953653e-02	+2.107704293e-01	0.709376954	0.918283673
22855	+1.243099719e+00	-8.673405547e-02	+2.101804569e-01	0.711380561	0.918283673
22856	+1.243142324e+00	-8.523768650e-02	+2.095855515e-01	0.713384168	0.918283673
22857	+1.243182309e+00	-8.374048177e-02	+2.089857066e-01	0.715387776	0.918283673
22858	+1.243219666e+00	-8.224249346e-02	+2.083809159e-01	0.717391383	0.918283673
22859	+1.243254386e+00	-8.074377378e-02	+2.077711735e-01	0.719394990	0.918283673
22860	+1.243286462e+00	-7.924437493e-02	+2.071564737e-01	0.721398597	0.918283673
22861	+1.243315887e+00	-7.774434381e-02	+2.065368141e-01	0.723402204	0.918283673
22862	+1.243342663e+00	-7.624365028e-02	+2.059122320e-01	0.725405812	0.918283673
22863	+1.243366798e+00	-7.474220505e-02	+2.052827957e-01	0.727409419	0.918283673
22864	+1.243388303e+00	-7.323991610e-02	+2.046485758e-01	0.729413026	0.918283673
22865	+1.243407187e+00	-7.173669137e-02	+2.040096441e-01	0.731416633	0.918283673
22866	+1.243423460e+00	-7.023243877e-02	+2.033660734e-01	0.733420240	0.918283673
22867	+1.243437130e+00	-6.872706621e-02	+2.027179377e-01	0.735423848	0.918283673
22868	+1.243448207e+00	-6.722048155e-02	+2.020653117e-01	0.737427455	0.918283673
22869	+1.243456701e+00	-6.571259267e-02	+2.014082715e-01	0.739431062	0.918283673
22870	+1.243462620e+00	-6.420330742e-02	+2.007468941e-01	0.741434669	0.918283673
22871	+1.243465973e+00	-6.269253364e-02	+2.000812573e-01	0.743438277	0.918283673
22872	+1.243466770e+00	-6.118017914e-02	+1.994114402e-01	0.745441884	0.918283673
22873	+1.243465020e+00	-5.966615177e-02	+1.987375229e-01	0.747445491	0.918283673
22874	+1.243460730e+00	-5.815035931e-02	+1.980595864e-01	0.749449098	0.918283673
22875	+1.243453912e+00	-5.663270958e-02	+1.973777127e-01	0.751452705	0.918283673
22876	+1.243444571e+00	-5.511311036e-02	+1.966919849e-01	0.753456313	0.918283673
22877	+1.243432719e+00	-5.359146947e-02	+1.960024868e-01	0.755459920	0.918283673
22878	+1.243418362e+00	-5.206769467e-02	+1.953093035e-01	0.757463527	0.918283673
22879	+1.243401509e+00	-5.054169377e-02	+1.946125208e-01	0.759467134	0.918283673
22880	+1.243382168e+00	-4.901337455e-02	+1.939122257e-01	0.761470741	0.918283673
22881	+1.243360348e+00	-4.748264480e-02	+1.932085060e-01	0.763474349	0.918283673
22882	+1.243336056e+00	-4.594941231e-02	+1.925014502e-01	0.765477956	0.918283673
22883	+1.243309301e+00	-4.441358489e-02	+1.917911481e-01	0.767481563	0.918283673
22884	+1.243280089e+00	-4.287507034e-02	+1.910776901e-01	0.769485170	0.918283673
22885	+1.243248428e+00	-4.133377647e-02	+1.903611676e-01	0.771488778	0.918283673
22886	+1.243214326e+00	-3.978961109e-02	+1.896416729e-01	0.773492385	0.918283673
22887	+1.243177789e+00	-3.824248205e-02	+1.889192991e-01	0.775495992	0.918283673
22888	+1.243138825e+00	-3.669229719e-02	+1.881941400e-01	0.777499599	0.918283673
22889	+1.243097433e+00	-3.513900250e-02	+1.874662427e-01	0.779503206	0.918283673
22890	+1.243053575e+00	-3.358275845e-02	+1.867353844e-01	0.781506814	0.918283673
22891	+1.243007199e+00	-3.202380577e-02	+1.860012402e-01	0.783510421	0.918283673
22892	+1.242958254e+00	-3.046238742e-02	+1.852634802e-01	0.785514028	0.918283673
22893	+1.242906689e+00	-2.889874644e-02	+1.845217724e-01	0.787517635	0.918283673
22894	+1.242852452e+00	-2.733312590e-02	+1.837757829e-01	0.789521242	0.918283673
22895	+1.242795496e+00	-2.576576894e-02	+1.830251758e-01	0.791524850	0.918283673
22896	+1.242735769e+00	-2.419691871e-02	+1.822696133e-01	0.793528457	0.918283673
22897	+1.242673224e+00	-2.262681843e-02	+1.815087560e-01	0.795532064	0.918283673
22898	+1.242607814e+00	-2.105571134e-02	+1.807422626e-01	0.797535671	0.918283673
22899	+1.242539492e+00	-1.948384073e-02	+1.799697901e-01	0.799539279	0.918283673
22900	+1.242468212e+00	-1.791144990e-02	+1.791909940e-01	0.801542886	0.918283673
22901	+1.242393929e+00	-1.633878218e-02	+1.784055282e-01	0.803546493	0.918283673
22902	+1.242316599e+00	-1.476608093e-02	+1.776130451e-01	0.805550100	0.918283673
22903	+1.242236179e+00	-1.319358952e-02	+1.768131958e-01	0.807553707	0.918283673
22904	+1.242152628e+00	-1.162155133e-02	+1.760056299e-01	0.809557315	0.918283673
22905	+1.242065903e+00	-1.005020976e-02	+1.751899959e-01	0.811560922	0.918283673
22906	+1.241975966e+00	-8.479808203e-03	+1.743659410e-01	0.813564529	0.918283673
22907	+1.241882778e+00	-6.910590066e-03	+1.735331113e-01	0.815568136	0.918283673
22908	+1.241786300e+00	-5.342798748e-03	+1.726911518e-01	0.817571743	0.918283673
22909	+1.241686498e+00	-3.776677642e-03	+1.718397068e-01	0.819575351	0.918283673
22910	+1.241583335e+00	-2.212470135e-03	+1.709784194e-01	0.821578958	0.918283673
22911	+1.241476779e+00	-6.504195964e-04	+1.701069322e-01	0.823582565	0.918283673
22912	+1.241366796e+00	+9.092306172e-04	+1.692248869e-01	0.825586172	0.918283673
22913	+1.241253356e+00	+2.466237172e-03	+1.683319248e-01	0.827589780	0.918283673
22914	+1.241136429e+00	+4.020356759e-03	+1.674276866e-01	0.829593387	0.918283673
22915	+1.241015988e+00	+5.571346095e-03	+1.665118128e-01	0.831596994	0.918283673
22916	+1.240892006e+00	+7.118961536e-03	+1.655839434e-01	0.833600601	0.918283673
22917	+1.240764457e+00	+8.662825646e-03	+1.646436942e-01	0.835604208	0.918283673
